text,labels
"If you brush off a guys compliment just because you have a boyfriend, you're a bitch",0
"Alfredo, Linguini, Pasta.... Just fancily prepared trash",0
Move out of our country teabaggers!,1
Black people like disgust me laughing at someone who died dumb monkey ass niggas like you need to be locked up just for stupidity,1
EYE WITNESS: Joel is a faggot,1
"From now on, I will call all radical MUSLIMS niggers! It is very fitting, and it is racist! I AM RACIST AGAINST ANYONE WHO HATES AMERICA!",1
Report me for what bitch? You need to read the Twitter rules and guidelines. This ain't Facebook cunt.,0
If you claim Macklemore is your favorite rapper I'm also assuming you watch the WNBA on your free time faggot,1
I'd like to rape the bitch that posted that.,1
"ya bitch aint bad nigga, you aint got no taste",0
"Yet you won't tag What a pussy. "": Cripes, what a loser.",0
I think this nigga retarded G,1
your a early bird,0
"faggots, old people, people who can't drive, drunk people",1
"The nerve of people though... Cant take nobody serious, i continuously laugh at you hoes.",0
"I figured that if hoes wanna play games, fuck em and leave em :)",0
This bitch always in my pocket,0
If you like After Romeo chances are I think you're a faggot.,1
you're such a faggot,1
Rico full of shytfull of money hoe,0
"Don't yell at me, I love both of the evolutionary lines. despises the trash buddies.",0
"your gay stfu, dumb monkey",1
"imagine if white people said ""my honkey"" instead of ""my nigga"" lol",0
freeze bitch,0
stupid loose pussyed bitch,1
them other bitches aint got nothing on me I can tell by how your still fucking with meeeee,0
Smh u niggers &amp; ur music knowledge,1
grow up bitch they was cute,0
"Cody is ALWAYS calling people ""nigger"". He's a fucking spaz!",1
Niggas be wanting bitches with money ..but be broke as dirt,0
Happy birthday faggot!,1
Bullets through a nigguh tru jeans,1
I always waste my time on irrelevant bitches!,0
"Col. Sanders, Part 2: ""...and those sons of bitches they dragged it out and extended it and watered it down that Im so goddamn mad!""",0
Ladies what if a dude put two hands in your pussy and started clapping? Lmaoo,0
do i have to repeat myself u white trash,1
"*you're, *bitch",0
Eagles fuck around &amp; lose it'll be kill the cracker at the Sophi crib smfh,1
"Accept your flaws and imperfections because that's what makes you, YOU! See I'm a fuck, small dick faggot with parents who don't love me.",1
you know. pens for school? to cut all them bitches,0
you have a redneck attitude. The same people that think Benghazzi is real think Fox fake nws is real. Your one,1
"No. Its wrong to try to change #faggots&gt; There is no ""therapy"" so #tcot should understand and sympathize like they are #retards&gt;",1
Wussup pussies ;) #ImBack #NewTwitter,0
"""Jackies a retard #blondeproblems"" At least I can make a grilled cheese!",1
#FreeballoutPartyPart3 bitch it's going! 3 mo weeks,0
that was so gay. And I was tanning bitch. Juvie made me white,1
fuck a raptor. Have fun with that when the tranny fails on you after 70k miles,0
My old man has a white galaxy phone cuz he's a fag.,1
Hand me a brew and I'll chug it,0
Y'all hoes so ugh,0
She is a bitch ! This mess is all BO's fault! ALL OF IT!,0
"I uploaded a video UPDATE ON UGANDA ANTI-GAY BILL: Freemasonry, Anglo-American Influence, and",0
lmao madonnas music sucks? yeah you're fucking stupid if you think gaga is better. retard,1
Jealous niggas usually send the hate threw the bitches,0
Prejudice. A preconceived awareness based on a majority of interactions. The negative slant comes from libs. Self preservation is the basis.,0
Smh queer,1
Bdubs is packed with beaners,1
"highest score on flappy bird, cant be beat",0
And vice versa : 9/10 he has hoes,0
But that's what you call white trash with money!!!!!,1
thanks for ignoring my texts fag,1
It's not till later hoe! Unless your having a sleepover...#Awk,0
dont no nigga want a broke bitch,0
garbage rappers can't learn. it's like teaching Advanced Algebra to a retard.,0
3/4 of a citizen. I said it for you maria you spic,1
I'm on this hoe like this every night just be tweeting bullshit,0
smh Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.,1
your mama raised you as bitch right,0
Currently being hit with the jig. Word.,0
The way this niggah just flinched at this movie was #priceless,1
pussy,0
hoe don't make me put up screenshots of your texts to me hoe,1
"it means that im following orders and being subordinate. sue me, ya dyke",1
"fuck Brett Farve redneck ass, he stuckup he don't give a damn lol he be on campus acting like he the shit",1
Woman have staring problems just as much as men..Talking all this mumbo jumbo about men..I just give them retarded faces or ignore them..,0
"Not all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a conversation, he sa",0
This bitch arguing with my dad,0
who else hated this bitch nigga ??,1
"Rather than believe that there was a man who was the very definition of good, u mock it.",0
if you're gonna trash talk my piercings don't say it in front of my best friends,0
i agree my fellow cracker.,1
"Man bitch am not gonna do a damn thang, if u don't like what I got to say then unfollow me",1
"""You and yo boys some pussy cats.""",0
She a dirty bitch and I dotn have a doubt,0
Idk why your favoriting shit hoe. Bye,0
"Call my son ""nigger"": even respectable white ppl will be uncomfortable w/ you. Call him ""thug"":you probably can get off w",0
This how most of yall side hoes gone look on valentines day!! Lol,0
"""Its me hoe, its me hoe"" shhhhh",0
#Iowa is full of white trash,1
"I feel sorry for mexican and Asian niggas, they got the worse shaped bitches on earth.",1
"#faggots are MERELY a #scientific indicator that SOMETHING IS WRONG&gt; Do not celebrate as ""unique indiviuals"" for they are #cancer&gt;",1
dislike people who bitch about other people being in relationships dislike people who bitch about people being single,0
"I have so many questions about that sex tape. I love love LOVE me some Mimi and if that thirsty dude releases it, he's trash",0
that hoe on some other shit bro rt and 100x better rn that a nigga high,1
"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?",1
More queer lady Templars. That's my point.,1
Thats why I aint cuffing until Im grown af : These hoes ain't loyal,0
These bitches finna fuck up my birthday week...,0
bitches be like i'm mixed wit Italian Chinese nd African American I be like bitch just cuz you ate ur,1
"On this #ArmisticeDay the cry ""Never Again"" is absent and mocks our pledge to #NeverForget the fallen from ancient an",0
I'm never watching brave heart again! You cunts don't want freedom,0
ugly nigger,1
so why the fuck are still talking shit. You acting like a pussy ass nigga,1
"Dont be a faggot, cover your mouth when you fkn cough or sneeze, I got a immune system to keep strong asshole",1
"like if you are going to be a sensitive lil bitch, do not talk to me.",0
fuck Olive that bitch,0
I got dirty birds hey shoot like Larry bird hey,0
you guys are pussies,0
Fuk wit a real nicca,1
dats how u drop it dum ho ask about me b4 yu jump on my dick ho or reed about me yu cluck ass Thot,0
shut the fuck up fag ill beat the shit outta you,1
"Should've lost in Carolina, in Houston &amp; tonight in St. Louis! #Lucky #Seahawks are complete trash!!",0
U get what u put in. If all u offering is pussy don't be mad when all u receive is dick,0
3/4 of a citizen. I said it for you maria you spic,1
okay closet fag,1
You really seem to love Sandusky. Weirdo. Ur a creepy ass cracker!,1
"""You ol trout mouth ass bitch"" DEEEEAAAADD",1
"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch.""",1
or you're a fag.,1
Diii bitches,0
lmao nigga shoulda said I would be balless bc dat cold bitch wont stop blowin me#swaagg,1
chicks think that having sex with a guy for months automatically makes him their boyfriend .. bitch did you ask him?,0
Look at this faggot,1
"I'm sippin on Patron nigga , my bitch bad to the bone nigga . She fucked up , I'm fucked up , she like "" how we gon get home nigga ? """,0
"""yasss"" *trys new things with bestfriend*"" *bitch who do you love*",0
those little #ISIS faggots usually have bags over their heads anyway. Makes bullet placement interesting thru a scope.,1
all deze hoes got past demons in em... YOLO nigga lol + Hahahahaha,1
where am I on this rating scale??? Depends. You still wearing them colored contacts or naw?,0
"Oh Yahweh, your hand is upon me, your shadow hovers over me.For your sake, The House of Ysrah'al mock me all day long",0
cracker jack shut the fuck up,1
#DearFutureHusband you have no idea how many brownie points you will get I you randomly play with my hair or scratch my,0
no ur wrong stupid nigger,1
sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag,1
Mckean Mckean lol hate half the people there lol weird ass hoes lol corny ass food ( I still kill that shit doe ),0
"at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",1
"not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america",1
"""Did u call me a bitch?"" ""I said you were ACTING like one"" ""So you just called me one nigga"" ""Shut up bitch""",1
Some lying ass hoes lol,1
"LOL shiiiiiit, one day they gonna have a have a golden statue of me lickin da shit out of some pussy in my",0
Only Americans would hire white trash with ties to international terrorism as police officers.,1
"When Joey Bada$$ said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life."" ht",0
bitch where u be fuck nigga,0
Lmao! You niggas regionally picky about hoes now. Just say anything on Twitter. Makes it's fun tho,1
Shoot that nigga an his shorty bitch .,1
fuck those faggots,1
"I don't stand in line at clubs, the security come escort me in. Yellow diamonds tell a bitch get over here, Scorpion.",0
This wigga didn't follow me back.. Smh,0
so if your 17 and in high school you dont have your own house you fucking faggot,1
"I remember his nephew Lucas crying and dan saying ""quit being such a pussy and grow a pair"" or something. dans so funny.",1
"happy birthday to my main bitch, my ride or die, my girlfriend love you so much",0
"ion wanna hear it, then hoes faker than Momma Dee's teeth",0
"Fight me you tubby bitch "": I'll fight anyone",0
The Editorial Board endorses Charlie Crist for governor -- Better for Floridians,0
fags.!,1
real rap fucked that bitch lay up for the day that's really disrespectful like bitch u couldn't feel the throw up coming,0
"#IndigenousPeoplesDay .........right. Because these #redskins had a lot of #queens, right? nomg. #sofunny",0
is an evil hate whitey racist who thinks Delbert Belton deserved it.,1
I go to take the trash out and a darkskin nigga stole my damn garbage,1
Im speaking on Ho niggas + hoe niggaz probably don't dig natural styled hair period...,0
' Don't sleep on ma niggah CHood,1
they said some bullshit. Damn niggers,1
Never seen a pussy he didn't like.,0
"Real tears : : Both these outfits trash, but the dyke outfit got me WEAKKKKKKKK",0
Naw Am I the only one mad that ESPN gonna be talking about faggot ass Penn State all week?,1
Hoes will be hoes.,0
Hit me with plans mah nigs,0
nope not at all but I'm stuck in a house full of fucking niggers help me escape,1
Lol you're a cunt liar and I hope you drop dead k :-),1
"""Awww Meat Meat In His Feelins""i ainn n my feelings bitch",0
Camo day! Catch me at school huntin' for basic bitches,0
"Fucking lying cunts man, gotta love them",0
Your Swags off fag sauce,1
fags,1
"Well gahdamn. : Wooooow : ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby",1
lmao nigga shoulda said I would be balless bc dat cold bitch wont stop blowin me#swaagg,1
"Females will mess with a guy who has a girlfriend but won't mess with a single guy cause he has ""too many hoes""",0
"You don't have any kids?! What are you, one of them queers!?",1
People on this site are fucking retarded sometimes,1
ah nigga dat cares about opinions and get involve in hoe shit either Gay broke or ain't getting enough pussy!!,1
It's a lot easier to let go of a girl if you find out she's been giving the pussy out like goodie bags at a birthday bash.,0
Had to change my shit up on u hoes,0
that bitch looked wierd !,0
You're a little bitch.,1
The Mona Lisa could've been a bad bitch,0
"Playing to white guilt lasted one last time, whitey felt 'absolved', it ends today. It ends in the fields/suburbs of Pennsylvania.",1
"You don't have any kids?! What are you, one of them queers!?",1
"Sometimes ppl stay married cuz it's convenient. When u constantly bitch &amp; complain &amp; sleep in separate rooms, it's time to reevaluate.",0
. doesnt it always feel like we go into the season with offensive concepts that we inevitably trash and then we get good?,0
U hoes going to church this morning like y'all wasn't busting it wide open for niggas about 4 hours ago,1
Most of these niggas go broke for these hoes,1
Niggas needa stop wearing MK that's for bitches lol,0
If you're attractive &amp; you think ANY straight guy just wants to be your friend...bitch you stupid,0
Watch out nigger lovers. You day is coming.,1
ugly emo trash go cut,1
"No, you stupid redneck, ""Animal Husbandry"" does NOT mean you can get hitched to your blue tick hound, Misty.",1
You other niggas a call up a bitch to fight a bitch naw not me I'm whomp that trick so she can feel where I'm coming from,1
"Says the old man :( I hope you can survive another 10 years, you silly Jigga boo monkey",1
Is a fag,1
after bitches get da dick they be dickmatized!,0
""": shes one of the ugliest women Ive ever seen. Cross between a reptile and a crow.""",1
Fuck MLK : : Why does Lexii keep favoriting my coon tweets ? MLK didnt die for this,1
"""fucking white people"" bitch wut?",1
Lowkey called that faggot a faggot.,1
fuck u nigger,1
Your retarded.,1
"New show announced in Lutsen, MN at Papa Charlies on December 11, 2010",0
Y'all bitches who hit up the mall looking for new clothes need to hit up the gym those escalators not cutting it,0
"yeah it was such a lie, thats why you deleted it nigger.",0
"She say she can do that same thing as 5 bitches ,",0
ima call you of a different number cuz moms still on sum hoe shit,0
'in your own shit now pussy what a joke you'd end up just like all the rest no show chicken shit mother fucker,1
Seem like da colored folk be gettin in da way lately. I just sayin,1
"""Don't got time for bitches to be actin iffy.""",0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Close Up | Another pussy close up",0
INTERESTING : if ur child father aint shit...then look in the mirror at the dumb bitch,0
"only one problem theres a ""no pussies allowed"" sorry ...",1
"93 feature car 1 of 1503 yellow and black feature car. buck tag is on the radiator support. 67,3xx miles,...",0
I hate that faggot he so corny,1
Uncle Tom Hypocrite!,1
"Only rich white liberals know what's best for black people. If they don't see that, they're obviously Uncle Toms.",1
let the coons be great it's in the dream,0
"Just think if Alex won some games! That sorry son of a bitch will never ""win"" us a game",0
no it's yellow fin. It's in edgewater,0
nigger!!,1
I'm sure would add this helpful parenthetical explanation if these were redneck peckerwood teabaggers.,1
This bitch is fucking insane. : 2) what is a sentence that describes you in 5 words?,0
nigger,1
Raised Round real niccas no decoy,0
Real nigs uck with me and I don't give a uck who don't,0
I don't burn bridges.. tf I look like holding a grudge and being a lil bitch. Shit happens. You'll be fine.,0
who else hated this bitch nigga ??,1
first thing to do during the zombie outbreak: sell my hoe,0
Fuuuuuck you you stupid fucking cunt,0
"gross, ill stick with my galaxy, it will still receive those nips",0
You say you classy and sadity I say bitch you a tease,0
"bitch you looked surprised asf ""YO MAMA LET YOU DRIVE HER SHIT""",0
"im pregnant ass bitches , matter fact ima slip down the steps ass bitches",0
"Subtweet me one more time, you dirty chink whore",1
sup nappy headed hoe you got quiet,0
no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag,1
Fines hoes only,0
"Peace fags, just remember I'm best Lux support NA. Drop LustBoy pick me and Kakao up TSM.",1
You other niggas a call up a bitch to fight a bitch naw not me I'm whomp that trick so she can feel where I'm coming from,1
"If racial minorities weren't criminally inclined, they wouldn't have so much to worry about. Act your color, race traitor!",1
Fucking with these hoes nigga don't be no dumby,1
Johnny Rebel - Quit your bitchin' nigger!:,1
"Listen, cunt: Today aint yo day",0
Denzel did his mf thang in his new movie boy I swear OML he played the shit outta that bitch had me in the movies ready to be a killer,0
hell Idk who did but that pussy better be golden,0
go back to lego club faggot,1
Check out JOY and PAIN my nicca #mme1636 #blackkingz,0
"My reaction when a spoiled white kid says ""nigga"" like they a thug. #everytime #whiggers",0
"Shawty said you not gone understand america unless you went to a PWI school, crackers already brainwashed her smh lol",1
Shit ill pay the premium to get away from these anything ass hoes,1
man some lame niggah when I find him I'm unfollowing TF out his ass!,1
"I got a kenwood amp to but it's probably ghetto, right?",0
none of my business ? Nigga if you get that I'm living with you lol and I'm stealing one of them bitches and 100k,1
Unfollow me bitch. I won't cry about it.,0
Top 5 Thot Tattoos : 1) dream catchers 2) bird feathers 3) inspirational quotes that they dont live by 4) animal p,0
This that bitch nigga shit they invented it I just created the term,0
bitch got me acting crazy as hell lately,0
dont get that bacon stuffed crust tho its trash,0
Can someone get me cheese and crackers,0
You a hoe if you crying because yo ass pregnant. It was all smiles while you was riding that dick bitch.,1
well he's a cunt and he can suck my ass,1
"fuck you, stupid ass coward ass punk bitch faggot ass racist piece of shit. Punk. Bitch, ain't worth my time!",1
they hv loads of cushion on the soles of them. They would feel good on ur dick.,0
"Well, there's ""crazy bitch"", and there's ""you can look for that motherfucker's corpse, but you won't find",0
STFU BORIS FAGJO! Cause he a faggot!! Makes sense now right?? Bran prolly real nurturing lol,1
"weeknd dont save hoes b, idunno bout Drake",0
"It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime",1
Some females make being a hoe look so easy like damn girl dont shit bother yo soul sometimes ??,0
"All you bitches know youre trying to find yourself on the website, who are you kidding lol",0
""": shes one of the ugliest women Ive ever seen. Cross between a reptile and a crow.""",1
She's a cunt,1
"""This recipe calls for a leftover brownie. What the hell is a LEFTOVER brownie? That's just a brownie you haven't eaten yet.""-",0
"Laat Zihni Ozdil met rust jullie gemene trollen, hoe durven jullie zijn mening in twijfel te nemen! Zijn zegje is wet en*kuch**kuch*. .water",0
What's worse than #Ebola ? The F-ing retards trying to make it a race issue. Al Sharpton has caused more American death than ebola.,1
Well...how about those Yankees this year? What a run. #wtfiswrongwithnebraska,0
"#bowebergdahl There hasn't been a trade this lopsided since Babe Ruth was traded to the Yankees for ""No No Nanette"" cash.",0
Peeps are trash.. Marsh mellows in general are trash,0
"First off, you just a hoe if you can have sex with a man &amp; not have any feelings for him",0
"In Anglo-Saxon calendars, 7 November is considered the first day of winter - 'Winter's Day':",0
"Girls be like ""10/23/12 I love you babe &lt;3"" hoe isn't that today?",0
BOOM bitches !,0
Johans a free agent harveys hurt you retard. and its valverde* #ignorance,0
HELL YA THEY SHOULD MAKE MORE MALT LIQUOR ADS LIKE THIS. - Dis be heaven fo a colored man,1
Watch out nigger lovers. You day is coming.,1
It's levels to my bitch you can't fuck her nigga cause she like red bottom you can't afford her nigga she got Benz you riding honda accord,1
I don't support that ya idiot. And if I'm a teabagger you're being teabagged. #OpenWide,1
It's levels to my bitch you can't fuck her nigga cause she like red bottom you can't afford her nigga she got Benz you riding honda accord,1
Shylock &amp; Wongs: 3 Incidents of Democrat Bigotry In 3 Weeks - Media Mum via,0
Carrahs a bitch...,0
"What ppl expect, august aslina is a nig from New Orleans",1
Lmao Lebron's expression says it all : This nigga is a fuckin faggot,1
Rosco would get jealous though. He a bitch,0
white boy talmbout Ight I'll see you tomorrow at school nigger,1
"Lasted year i cuffed that bitch , Well now its over !",0
So apparently me &amp; Eric fucced &amp; I be just fuccing every nigga GREAT but y'all bitches NOT whoppin &amp; talkin behind BLOCCED twitters,0
What a fucking faggot,1
Happy birthday to this coon ass nigga buckcity,1
I hate all these industry fags. I hope they all get the Nigerian Summer Flu,1
pretty bitch is always comin thru,0
#Nevertrustabitch never trust a bitch who has a fresh copy of master p album,0
"My sisters bitching that she has school tomorrow , like I don't fuck up hoe at least you aren't up studying right now!",0
"I hate when a nigga ask me ""Where the hoes?"" .... Nigga idfk !",1
I'm sick of you hoes oml,0
"I dont have any problems with zak, but you seem like a faggot",1
"Niggas probably be watching me like ""Look at this Uncle Tom ass Rasta""",1
Yall whitey gots to PAY fo da preparations,1
Lol Nicca dime game got soo much clout niccas goin to da store to buy sum dice,1
y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u,1
No face no trace pussy boys #SNATCH,0
Obama Says Hes Irritated But Does Not Feel Repudiated After Losing Senate (Video) A,0
"Best believe We aint no christian slave brainwash black spooks miss white man, unlike yoself, she devil",1
My neighbors hate me cuz i smoke weed and blast the most ghetto music from my room.,0
"A guy claiming to be Republican called C-Span news and said ""Republicans hate that nigger Obama""",1
Apologies trash.. What's understood ain't gotta be explained,0
"The nations know who we are, but we rather be real niggers &amp; bad bitches.",1
"most teachers abuse their position, there's teaching with discipline and there's being a cunt, most are cunts",1
why? You wanna gimme a baby? You look coolie....it might could work lol,0
If my jokes offend you: 1. I'm sorry 2. It won't happen again 3. 1 &amp; 2 are lies 4. You're a pussy,0
"Aww y u so mad tho, a successful man LMFAO, hut hugging as faggot.",1
"slay his ass alex, lil bitch needs to tighten the fuck and needs to stop acting like grown",0
you've got no sole,0
Yall whitey gots to PAY fo da preparations,1
the receptionist im always forced to talk to is such a racist cunt. i called her for an error and she said she'll call me. 40 mins. nothing.,1
I think ai havent looked at a cloud in a whole minute cus them hoes moving fast asf rn.,0
Treatin yo hoe like she yo bestfriend.. Like thats wifey,0
"""Let me tell y'all bitches something right quick""",0
Why y'all hoes in such a hurry to be single mothers?,0
"""17 missed calls!!!! ""Das yo P.O bitch twitter finna be screamn #FreeMoneyMelle",0
"May I jump in u ball-less dick-wad? As a conservative, feminist, disabled vet bitch, I wish u luck with a capital F.",1
ok wat ever u say whitey. u prolly never even seen shaft.,1
I want to go to the pumpkin patch but the love birds will make it a date and then the rest of us will be uncomfortable.,0
"alas, I am proficient in neither. my skills are limited to pointless stat memorization + trash talk.",0
your a fag,1
Pau a hoe. How u gon play after the trade deadline I dislike that guy. Yea he helped bring two chips but he soft A,0
bitches are gonna make it rain on me,0
Lmao redskins turnin up,0
bitch boys,0
Amanda is a bitch omg I would beat her ass lol,0
"faaaaggggottttt, speaking with the blonde hair and confused, you're a hypocrite, cuz you're a faggot",1
"Are you working on route running and catching. You'll be a good WR for Grier. Have fun with the white trash, racist UF fans. #FSU",1
I hate dumb bitches,1
The dating scene so wack out here dog shit super trash.,0
Why Jon hates birds.,0
Broke bitches be like oh he Got MONN-NEYYY,0
I hate a bitch that like to argue n shyt....:-),0
"IDC what phone u got, lol silly nigger",1
Ima catfish a bitch with fake arms,0
"Yes i'm judging you by the way you dress, bitch.",0
"I wept when #ThurmanMunson died, and I weep 35 years later. #Captain #Yankees",0
If you ain't my bro... Your bitch single In My eyes,0
thanks for ignoring my texts fag,1
Los bitch taught me the true meaning of gravity when her panties kissed her ankles!,0
"I fucking hate you lmao but thank you, little dick van dyke",0
Breaking yo bitch like a KitKat nigga,0
Dumb Haitian fake black faggots. Go to Haiti and neck yourself.,1
"say that shit to my face ""Bruh"" you a bitch for gettin in a man u dont know business. Handle yo own shit",1
For some reason I always assume guys who act like that in trucks have tiny dicks HAHA #fag,0
chargers and raiders are both trash#boltupdoe,0
I'm jus tryna vaca away from the niggers bro.,1
uhhh you've been judged it happens. #whitepower...I'll hang you nigger wo,1
idc how cute you are that shit dont matter if you got a trash personality.,0
Y'all hire colored folk? Only work half da day and throw da mail in da sewer if we ain't done,1
so if your 17 and in high school you dont have your own house you fucking faggot,1
"I aint mad at you, thats what hoes do",0
bitch where you see a Katy or perry in that pic : Katy Perry is so fit,0
bitch I back shit up fuck nigga,0
Cute text: ey bitch come over for some pizza,0
Fuck her pussy fuck her mouth fuck her ass cause she nasty,1
Join me for 8's no fucks given join bitch,0
"Everybody , Everybody everybody, Everybody sit yo bitch ass down and listen to this true motherfuckin told by Kendrick lamar rolls crash",0
Jenna's a faggot,1
This bitch think she cute and have all the guys over her hunny ur fake asf just like ur weave he dont even like u stfu,0
EYE WITNESS: Joel is a faggot,1
"; straight "": To each his own but these hoes weak",0
bitches love good morning posts,0
nice ears bitch you look like a god damn elephant..,0
You better pray I don't send your nudes out bitch,1
"Ain't shit like fucking another nigga bitch and askin her ""who pussy is this"" and she say yours lmao no bitch im stealing this pussy lol",1
People who live in #theNetherlands are unwashed trash.,1
I don't fuck with these hoes &amp; I don't fuck with niggas that's fuckin these hoes,1
God dam man that freestyle is so retarded that its fumny af omg,0
People on this site are fucking retarded sometimes,1
All da lil bald headed bitches standn outside of kevin gates tryna get in,1
i made you lunch you fat faggot,1
"""that hoe over there""",0
I got lean I got work I got bands my nigguh,0
Who is she? : Y'all hype that bread loaf chick up but I'm a chill a dyke rapper,1
"the rams really dont wanna be trash, jeff fisher really bout it",0
U oversteppin u boundires as a sideline hoe,0
"Sent ideas in to VOEM , they only seem to wanna hold testing/drills in nice weather, we need to run mock incidents in bad weather, night,",0
This nigger tattoo show is horrible,1
No good options left indeed. This president makes Jimmy Carter look like a piker. So sad.,0
Open up her legs and filet mignon that pussy,0
Cancer is a hoe y'all pray for the people who have it.,0
Never tell a bitch that I love her,0
"U hoes hawkin in Ritta's today, ain't y'all?",0
never followed him ignorant monkey,1
"Invite me on your show, you lying pussy. ""Republicans are afraid of me. They don't want to talk to me."" -",0
this guy is the biggest faggot omfg,1
Seeing ugly bitches get pregnant let's me know that nigga swill fuck anything with a pussy. Alcohol is no longer the excuse. You was pressed,1
I'm 5'8 fag,1
See when you paid them bitches pay attention but when you broke you never mentioned so fuck em and keep it strictly pimpin,0
Oh my goodness do I hate Chinese people. Fucking zipperheads,1
I believe that you fuckin can punk nigga bitch,1
I have such a horrible perspective of time. I think I might be retarded smh,0
Nyomi Banxxx and Skin Diamond the last of the good ebony porn bitches.,0
Woke up tryna fuck yo bitch,0
Fuck her pussy fuck her mouth fuck her ass cause she nasty,1
Sexy bitch lame nigguh,0
fugly queer white trash,1
"don't tell what the fuck to ""stop"" with. 2nd, if you think it's protocol to put 6 shots in someone who's unarmed, you're a retard",0
Cuz they dont wanna b saved : Why is saving hoes bad?,0
your dad is genuine happy guy because his kids aren't niggers though jimmy is my nigga 5eva,1
So they really deleted flappy bird from the App Store cus someone killed themselves over it foreal foreal ??,0
Been my main nigguh since digital camera selfies,1
"""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?""",0
Ankles : : Hood bitches with long weave is the worst thing ever weave that be touching their ashy ankles,1
ya fag,1
These hoe ass niccas talkn shyt about a nicca make a nicca wanna go and snatch the bitch up outta nicca,0
"Chill, I'm not a coon : Sick of you fake bougie ass coons lol",0
"""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an",1
I need to chat with . Where dat nicca at? Lol,1
or my cup filled : Love a bitch that know to keep me one rolled,0
You're all faggot fuckheads.,1
smh Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.,1
"""#GerrysHalloweenParty Halloween was yesterday stupid nigger",1
Jeter almost broke Yankee stadium,0
be gone my nigguh,1
Pennsylvania is white trash and is so are all Pennsylvanians.,1
"fuck ray rice ,someone crack that bitch",1
"My problem is I got a STRONG ""IDGAF"" attitude. Ion show NO Feelings to these pussy mfs",0
hear that you dumb bitch he said no one likes you!!!!! #ohshitnigga,0
ight bitch ima see u,0
"How now, gung-ho?",0
Spiff tryna hoe,0
'in your own shit now pussy what a joke you'd end up just like all the rest no show chicken shit mother fucker,1
Tweet how you #WatchLikeaKing. I #WatchLikeaKing fo da colored folk dying from dis shit food,0
Double Stuff Oreos mane say,0
A hoe gone be a hoe and dats #100 nd when a nigga broke them hoes act funny!,0
Roman Catholics in the US are trash. They give Catholics in Europe a bad name.,1
"what's good, family?in the gym looking at hoes hit u later",0
"The nations know who we are, but we rather be real niggers &amp; bad bitches.",1
My bird got a headache,0
#VolNation bitch,0
This bitch possessed by the thot demon. FUCKING DEAD,0
she sucks..bitch cant even pretend dance.,0
Iont see how some of you niggas fags!!,1
My nig jus said ain't nuttin worse den a fat loud hoe.tru fuckin story,1
I want subway cookies dem bitches do sound good rn,0
All it take is for one bitch to open her mouth and niggas start fuckin up.,0
They say crazy girls got the best pussy,0
good enough fag,1
Ugh I fuckin hate when this bitch don't answer my calls e,0
town . At a movie with friends. I stabbed a nig 3 times and got sent to prison. Justice?,1
I do not like talking to you faggot and I did but in a nicely way fag,1
quit being a baby & hit that patchouli pussy!,0
"#TrayvonMartin referred to Zimmerman as a ""creepy ass cracker"". Racist thug.",1
If some little fucking faggot spits in my food I swear to god id tear your fucking arms off,1
I wanna be someone's bitch ass boyfriend right now . But that just me head playin games on ya boi,0
lol I talked to a lady who said having a clean shaven vagina at a Doc visit comes off as hoe-ish! She was old,0
Lol ike Turner,0
This burger 3 days old but I eat 19 yr old pussy so I should be fine right ?,0
"we don't trust these hoes, lol na but it's bigger for us I think bc most guys talk to girls first, if you understand",0
"You don't have any kids?! What are you, one of them queers!?",1
"""this the ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut yup",0
"Whoo? A new attraction in Virginia City, birds of prey. Meet this owl famous for his role in Harry Potter.",0
"haha yolo, did ya hit that hoe?",0
Ceasefire?Let's see how long those towel heads can go without trying to attack Israel then cry to national media when they get popped again,1
I hate the white trash cops who raped and murdered my infant daughters and son.,1
guys not supposed to get their ass sucked queer,1
"ESJ got some ugly hoes yeah, and them Leon G. Students ain't making no better. 99.9 of em fugly. You ain't lyi",0
I'm so sick of u niggers...,1
"Twice divorced teabagger Florida Attorney General says marriage is reserved for 'stable, enduring family units' #wtf",1
no bitch,0
This nigguh got somebody contact as Ebola lol,0
*Goes into monkey bar to meet swingers*,0
